id,naslov,število epizod,status,sezona premiere,leto premiere,vir,dolzina epizode v minutah,oznaka,ocena,člani,favoritizacije,demografika,teme,žanri,studii,povezani vnosi,glavni liki
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,11,Finished Airing,Spring,2011,Original,22,PG-13 - Teens 13 or older,8.3,1618503,32614,NG,[],"['Drama', 'Supernatural']","[('56', 'A-1 Pictures')]",[],"[('40592', 'Honma, Meiko', 'Main'), ('40591', 'Yadomi, Jinta', 'Main'), ('40593', 'Anjou, Naruko', 'Main'), ('40596', 'Hisakawa, Tetsudou', 'Main'), ('40595', 'Tsurumi, Chiriko', 'Main'), ('40594', 'Matsuyuki, Atsumu', 'Main'), ('42942', 'Yadomi, Atsushi', 'Supporting'), ('42941', 'Honma, Satoshi', 'Supporting'), ('42943', 'Yadomi, Touko', 'Supporting'), ('41944', 'Aki', 'Supporting')]"
6880,Deadman Wonderland,12,Finished Airing,Spring,2011,Manga,24,R - 17+ (violence &amp; profanity),7.14,1248297,6894,Shounen,"['Gore', 'High Stakes Game', 'Survival']","['Action', 'Horror', 'Sci-Fi', 'Supernatural', 'Suspense']","[('32', 'Manglobe')]",[],"[('8631', 'Shiro', 'Main'), ('8630', 'Igarashi, Ganta', 'Main'), ('12944', 'Senji, Kiyomasa', 'Supporting'), ('26780', 'Sakigami, Toto', 'Supporting'), ('15843', 'Takami, Minatsuki', 'Supporting'), ('15846', 'Azuma, Genkaku', 'Supporting'), ('21400', 'Makina Flügel, Kiwako', 'Supporting'), ('15845', 'Kengamine, Nagi', 'Supporting'), ('15844', 'Koshio, Karako', 'Supporting'), ('15842', 'Takami, You', 'Supporting')]"
10165,Nichijou,26,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,8.46,907523,24025,Shounen,"['Gag Humor', 'School']",['Comedy'],"[('2', 'Kyoto Animation')]",[],"[('10418', 'Aioi, Yuuko', 'Main'), ('41069', 'Sakamoto', 'Main'), ('41055', 'Shinonome, Hakase', 'Main'), ('10422', 'Shinonome, Nano', 'Main'), ('40081', 'Naganohara, Mio', 'Main'), ('10421', 'Minakami, Mai', 'Main'), ('41617', 'Sakurai, Izumi', 'Supporting'), ('41615', 'Tachibana, Misato', 'Supporting'), ('44873', 'Karasu', 'Supporting'), ('41616', 'Sasahara, Koujirou', 'Supporting')]"
9969,Gintama&#039;,51,Finished Airing,Spring,2011,Manga,24,PG-13 - Teens 13 or older,9.03,562900,8201,Shounen,"['Gag Humor', 'Historical', 'Parody', 'Samurai']","['Action', 'Comedy', 'Sci-Fi']","[('14', 'Sunrise')]","[('918', 'Gintama'), ('15417', 'Gintama&#039;: Enchousen')]","[('672', 'Sakata, Gintoki', 'Main'), ('674', 'Kagura', 'Main'), ('673', 'Shimura, Shinpachi', 'Main'), ('1533', 'Katsura, Kotarou', 'Supporting'), ('2650', 'Hijikata, Toushirou', 'Supporting'), ('2282', 'Okita, Sougo', 'Supporting'), ('2948', 'Takasugi, Shinsuke', 'Supporting'), ('18823', 'Tsukuyo', 'Supporting'), ('3760', 'Hasegawa, Taizou', 'Supporting'), ('12946', 'Kamui', 'Supporting')]"
10080,Kami nomi zo Shiru Sekai II,12,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,7.87,393324,1021,Shounen,"['Harem', 'Otaku Culture']","['Comedy', 'Romance', 'Supernatural']","[('32', 'Manglobe')]","[('8525', 'Kami nomi zo Shiru Sekai')]","[('13468', 'Katsuragi, Keima', 'Main'), ('14015', 'de Lute Ima, Elucia', 'Main'), ('18866', 'du Lot Herminium, Haqua', 'Supporting'), ('22306', 'Kosaka, Chihiro', 'Supporting'), ('15636', 'Takahara, Ayumi', 'Supporting'), ('34315', 'Nikaidou, Yuri', 'Supporting'), ('22321', 'Kasuga, Kusunoki', 'Supporting'), ('22307', 'Nagase, Jun', 'Supporting'), ('22308', 'Katsuragi, Mari', 'Supporting'), ('34319', 'Sugimoto, Yotsuba', 'Supporting')]"
8630,Hidan no Aria,12,Finished Airing,Spring,2011,Light n,24,PG-13 - Teens 13 or older,6.78,378723,906,NG,"['Harem', 'School']","['Action', 'Comedy', 'Romance', 'Ecchi']","[('7', 'J.C.Staff')]",[],"[('30046', 'Kanzaki, Aria Holmes', 'Main'), ('30048', 'Tooyama, Kinji', 'Main'), ('39763', 'Mine, Riko', 'Main'), ('30047', 'Hotogi, Shirayuki', 'Main'), ('40712', 'Reki', 'Supporting'), ('43126', 'd&#039;Arc, Jeanne', 'Supporting'), ('44354', 'Mutou, Gouki', 'Supporting'), ('138483', 'Tsuzuri, Umeko', 'Supporting'), ('44350', 'Shiranui, Ryou', 'Supporting'), ('71265', 'Nakasorachi, Misaki', 'Supporting')]"
9289,Hanasaku Iroha,26,Finished Airing,Spring,2011,Original,24,PG-13 - Teens 13 or older,7.9,333634,2568,NG,['Workplace'],['Drama'],"[('132', 'P.A. Works')]",[],"[('36184', 'Matsumae, Ohana', 'Main'), ('37212', 'Tsurugi, Minko', 'Main'), ('37215', 'Oshimizu, Nako', 'Main'), ('39199', 'Matsumae, Satsuki', 'Supporting'), ('39194', 'Wakura, Yuina', 'Supporting'), ('39198', 'Miyagishi, Tooru', 'Supporting'), ('39204', 'Shijima, Sui', 'Supporting'), ('39195', 'Tanemura, Kouichi', 'Supporting'), ('39201', 'Sukegawa, Denroku', 'Supporting'), ('39196', 'Wajima, Tomoe', 'Supporting')]"
10163,C: The Money of Soul and Possibility Control,11,Finished Airing,Spring,2011,Original,22,PG-13 - Teens 13 or older,7.16,318461,1311,NG,"['High Stakes Game', 'Super Power']","['Action', 'Mystery', 'Sci-Fi', 'Suspense']","[('103', 'Tatsunoko Production')]",[],"[('40450', 'Msyu', 'Main'), ('40449', 'Yoga, Kimimaro', 'Main'), ('40964', 'Mikuni, Souichirou', 'Main'), ('40954', 'Masakaki', 'Supporting'), ('40963', 'Q', 'Supporting'), ('40965', 'Satou, Jennifer', 'Supporting'), ('42359', 'Takedazaki, Shigeomi', 'Supporting'), ('42845', 'Sennoza, Kou', 'Supporting'), ('40919', 'Ikuta, Hanabi', 'Supporting'), ('40967', 'Itaneda, Katsumi', 'Supporting')]"
9379,Denpa Onna to Seishun Otoko,12,Finished Airing,Spring,2011,Light n,24,PG-13 - Teens 13 or older,7.12,307733,1128,NG,[],"['Comedy', 'Sci-Fi']","[('44', 'Shaft')]",[],"[('36074', 'Touwa, Erio', 'Main'), ('40875', 'Mifune, Ryuuko', 'Main'), ('41574', 'Maekawa', 'Main'), ('40874', 'Niwa, Makoto', 'Main'), ('40876', 'Touwa, Meme', 'Supporting'), ('43347', 'Hoshimiya, Yashiro', 'Supporting'), ('43926', 'Hanazawa', 'Supporting'), ('44139', 'Tamura', 'Supporting'), ('44136', 'Elliot', 'Supporting'), ('44140', 'Nakajima', 'Supporting')]"
9941,Tiger &amp; Bunny,25,Finished Airing,Spring,2011,Original,24,PG-13 - Teens 13 or older,7.84,229024,2998,NG,"['Adult Cast', 'Super Power']","['Action', 'Comedy', 'Mystery', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('40851', 'Kaburagi, Kotetsu T.', 'Main'), ('40852', 'Brooks Jr., Barnaby', 'Main'), ('42365', 'Petrov, Yuri', 'Supporting'), ('40857', 'Karelin, Ivan', 'Supporting'), ('40855', 'Goodman, Keith', 'Supporting'), ('40858', 'Seymour, Nathan', 'Supporting'), ('40853', 'Lyle, Karina', 'Supporting'), ('40856', 'Huang, Pao-Lin', 'Supporting'), ('40854', 'Lopez, Antonio', 'Supporting'), ('42069', 'Saito', 'Supporting')]"
9863,SKET Dance,77,Finished Airing,Spring,2011,Manga,24,PG-13 - Teens 13 or older,8.21,226850,3222,Shounen,['School'],['Comedy'],"[('103', 'Tatsunoko Production')]",[],"[('17244', 'Fujisaki, Yuusuke', 'Main'), ('17246', 'Usui, Kazuyoshi', 'Main'), ('17245', 'Onizuka, Hime', 'Main'), ('672', 'Sakata, Gintoki', 'Supporting'), ('674', 'Kagura', 'Supporting'), ('673', 'Shimura, Shinpachi', 'Supporting'), ('2795', 'Nabeshin', 'Supporting'), ('19462', 'Tsubaki, Sasuke', 'Supporting'), ('19463', 'Agata, Soujirou', 'Supporting'), ('38868', 'Saotome, Roman', 'Supporting')]"
9926,Sekaiichi Hatsukoi,12,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,7.63,220716,3073,NG,"['Adult Cast', 'Otaku Culture', 'Workplace']",['Boys Love'],"[('37', 'Studio Deen')]","[('11123', 'Sekaiichi Hatsukoi 2')]","[('30050', 'Takano, Masamune', 'Main'), ('30049', 'Onodera, Ritsu', 'Main'), ('41534', 'Kisa, Shouta', 'Main'), ('41535', 'Yukina, Kou', 'Main'), ('38730', 'Hatori, Yoshiyuki', 'Main'), ('41942', 'Yoshino, Chiaki', 'Main'), ('42002', 'Yokozawa, Takafumi', 'Supporting'), ('41818', 'Yanase, Yuu', 'Supporting'), ('13884', 'Isaka, Ryuuichirou', 'Supporting'), ('50105', 'Otoko', 'Supporting')]"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,26,Finished Airing,Spring,2011,Manga,24,R - 17+ (violence &amp; profanity),8.24,196300,2793,Seinen,"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",['Suspense'],"[('11', 'Madhouse')]","[('3002', 'Gyakkyou Burai Kaiji: Ultimate Survivor')]","[('5578', 'Itou, Kaiji', 'Main'), ('17062', 'Narrator', 'Supporting'), ('32415', 'Ichijou, Seiya', 'Supporting'), ('14057', 'Hyoudou, Kazutaka', 'Supporting'), ('17959', 'Endou, Yuuji', 'Supporting'), ('43663', 'Sakazaki, Mikoko', 'Supporting'), ('43925', 'Sakazaki, Koutarou', 'Supporting'), ('42135', 'Ootsuki, Tarou', 'Supporting'), ('44419', 'Miyoshi, Tomohiro', 'Supporting'), ('46617', 'Murakami, Tamotsu', 'Supporting')]"
10155,Dog Days,13,Finished Airing,Spring,2011,Original,24,PG-13 - Teens 13 or older,6.85,189339,564,NG,['Isekai'],"['Action', 'Adventure', 'Fantasy']","[('35', 'Seven Arcs')]","[('11783', 'Dog Days&#039;')]","[('39498', 'Firianno Biscotti, Millhiore', 'Main'), ('39627', 'Martinozzi, Éclair', 'Main'), ('39631', 'Galette des Rois, Leonmitchelli', 'Main'), ('39624', 'Izumi, Cinque', 'Main'), ('39630', 'Panettone, Yukikaze', 'Supporting'), ('39626', 'Elmar, Ricotta', 'Supporting'), ('39629', 'd’Arquien, Brioche', 'Supporting'), ('41638', 'VinoCacao, Noir', 'Supporting'), ('39632', 'Galette des Rois, Gaul', 'Supporting'), ('39633', 'Anderson, Rebecca', 'Supporting')]"
10079,Hoshizora e Kakaru Hashi,12,Finished Airing,Spring,2011,Visual novel,25,R+ - Mild Nudity,6.68,178265,349,NG,"['Harem', 'School']","['Comedy', 'Romance', 'Ecchi']","[('95', 'Doga Kobo')]",[],"[('39227', 'Nakatsugawa, Ui', 'Main'), ('39228', 'Hinata, Ibuki', 'Main'), ('39697', 'Sakai, Hina', 'Main'), ('39698', 'Koumoto, Madoka', 'Main'), ('39700', 'Hoshino, Kazuma', 'Main'), ('39229', 'Toudou, Tsumugi', 'Main'), ('39230', 'Toudou, Koyori', 'Main'), ('39702', 'Hoshino, Ayumu', 'Supporting'), ('39699', 'Toudou, Kasane', 'Supporting'), ('39703', 'Minamikokubaru, Daigo', 'Supporting')]"
9736,Astarotte no Omocha!,12,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,6.48,147883,236,Seinen,"['Harem', 'Isekai']","['Comedy', 'Fantasy', 'Romance', 'Ecchi']","[('51', 'Diomedéa')]",[],"[('27972', 'Ygvar, Astarotte', 'Main'), ('41091', 'Touhara, Asuha', 'Main'), ('41090', 'Touhara, Naoya', 'Main'), ('41298', 'Ygvar, Mercelida', 'Supporting'), ('42861', 'Sorveig Sorgrims, Ingrid', 'Supporting'), ('27973', 'Mirjasdottir, Elfreda', 'Supporting'), ('27974', 'Reginhard, Griselda', 'Supporting'), ('41297', 'Snorrevik, Judith', 'Supporting'), ('43065', 'Sveinnsson Svarthaed, Sigurd', 'Supporting'), ('44081', 'Finnsdottir, Isadora', 'Supporting')]"
10073,Seikon no Qwaser II,12,Finished Airing,Spring,2011,Manga,24,R+ - Mild Nudity,6.3,139033,131,Seinen,"['Gore', 'Harem', 'School', 'Super Power']","['Action', 'Supernatural', 'Ecchi']","[('346', 'Hoods Entertainment')]","[('6500', 'Seikon no Qwaser')]","[('21506', 'Hell, Alexander Nikolaevich', 'Main'), ('29541', 'Kurae, Ekaterina', 'Main'), ('21339', 'Oribe, Mafuyu', 'Main'), ('21340', 'Yamanobe, Tomo', 'Main'), ('29540', 'Katsuragi, Hana', 'Main'), ('21341', 'Beria, Teresa', 'Supporting'), ('31881', 'Oikawa, Urara', 'Supporting'), ('31317', 'Mitarai, Fumika', 'Supporting'), ('29542', 'Elizabeth', 'Supporting'), ('29539', 'Tsujidou, Miyuri', 'Supporting')]"
10033,Toriko,147,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,7.51,130703,854,Shounen,[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet']","[('18', 'Toei Animation')]",[],"[('19939', 'Toriko', 'Main'), ('35615', 'Zebra', 'Main'), ('19941', 'Coco', 'Main'), ('19942', 'Komatsu', 'Main'), ('19940', 'Sunny', 'Main'), ('41139', 'Jirou', 'Supporting'), ('73813', 'Midora', 'Supporting'), ('39285', 'Ichiryuu', 'Supporting'), ('19943', 'Terry Cloth', 'Supporting'), ('41136', 'Starjun', 'Supporting')]"
9776,A-Channel,12,Finished Airing,Spring,2011,koma m,24,PG-13 - Teens 13 or older,6.93,100984,301,NG,"['CGDCT', 'School']",['Comedy'],"[('418', 'Studio Gokumi')]",[],"[('38904', 'Ichii, Tooru', 'Main'), ('37787', 'Nishi, Yuuko', 'Main'), ('38905', 'Momoki, Run', 'Main'), ('37788', 'Tennouji, Nagisa', 'Main'), ('41902', 'Satou, Sachiyo', 'Supporting'), ('41903', 'Imai, Yutaka', 'Supporting'), ('41905', 'Kamate, Taki', 'Supporting'), ('41901', 'Noyama, Miho', 'Supporting'), ('41906', 'Kitou, Kimiko', 'Supporting'), ('42951', 'Ichii, Mother', 'Supporting')]"
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,12,Finished Airing,Spring,2011,Visual novel,24,R+ - Mild Nudity,6.64,89387,180,NG,['Harem'],"['Comedy', 'Drama', 'Romance', 'Ecchi']","[('70', 'Nomad')]",[],"[('40832', 'Narita, Hayato', 'Main'), ('38690', 'Ootori, Naru', 'Main'), ('38688', 'Watarai, Asuka', 'Main'), ('40831', 'Chitose, Shuusuke', 'Main'), ('38689', 'Tamaizumi, Hiyoko', 'Main'), ('40239', 'Haneda, Takashi', 'Main'), ('38691', 'Haneda, Kobato', 'Main'), ('44324', 'Haneda, Youji', 'Main'), ('43864', 'Alice', 'Supporting'), ('42843', 'Itami, Karura', 'Supporting')]"
10507,Inazuma Eleven Go,47,Finished Airing,Spring,2011,Game,24,G - All Ages,7.0,84200,307,NG,"['Super Power', 'Team Sports']",['Sports'],"[('28', 'OLM')]","[('5231', 'Inazuma Eleven'), ('13261', 'Inazuma Eleven Go: Chrono Stone')]","[('16412', 'Endou, Mamoru', 'Main'), ('16413', 'Gouenji, Shuuya', 'Main'), ('41960', 'Tsurugi, Kyousuke', 'Main'), ('41766', 'Matsukaze, Tenma', 'Main'), ('41961', 'Shindou, Takuto', 'Main'), ('42878', 'Nishizono, Shinsuke', 'Main'), ('26939', 'Fubuki, Shirou', 'Supporting'), ('22737', 'Kidou, Yuuto', 'Supporting'), ('31943', 'Kiyama, Hiroto', 'Supporting'), ('31006', 'Afuro, Terumi', 'Supporting')]"
10216,"Yondemasu yo, Azazel-san. (TV)",13,Finished Airing,Spring,2011,Manga,12,R - 17+ (violence &amp; profanity),7.51,82621,377,Seinen,"['Gag Humor', 'Mythology']","['Comedy', 'Supernatural']","[('10', 'Production I.G')]","[('16241', 'Yondemasu yo, Azazel-san. Z')]","[('33173', 'Akutabe', 'Main'), ('33171', 'Azazel', 'Main'), ('40848', 'Beelzebub', 'Main'), ('33172', 'Sakuma, Rinko', 'Main'), ('33174', 'Moloch', 'Supporting'), ('40850', 'Undine', 'Supporting'), ('40849', 'Salamander', 'Supporting'), ('43909', 'God', 'Supporting'), ('41886', 'Kiyoko', 'Supporting'), ('42858', 'Okada, Norio', 'Supporting')]"
10015,Yu☆Gi☆Oh! Zexal,73,Finished Airing,Spring,2011,Manga,24,PG-13 - Teens 13 or older,6.42,79507,327,Shounen,['Strategy Game'],"['Action', 'Fantasy']","[('36', 'Gallop')]","[('15489', 'Yu☆Gi☆Oh! Zexal Second')]","[('43687', 'Tenjou, Kaito', 'Main'), ('39182', 'Kamishiro, Ryouga', 'Main'), ('39180', 'Tsukumo, Yuuma', 'Main'), ('39184', 'Astral', 'Main'), ('39181', 'Mizuki, Kotori', 'Main'), ('16524', 'Mana', 'Supporting'), ('50285', 'IV', 'Supporting'), ('54977', 'III', 'Supporting'), ('54975', 'V', 'Supporting'), ('26722', 'Mahado', 'Supporting')]"
9712,Maria†Holic Alive,12,Finished Airing,Spring,2011,Manga,23,PG-13 - Teens 13 or older,6.95,67264,69,Seinen,"['Crossdressing', 'Parody', 'School']","['Comedy', 'Girls Love']","[('44', 'Shaft')]","[('5030', 'Maria†Holic')]","[('13868', 'Shidou, Mariya', 'Main'), ('13870', 'Shinouji, Matsurika', 'Main'), ('13869', 'Miyamae, Kanako', 'Main'), ('18735', 'Dorm Mistress', 'Supporting'), ('20655', 'Kanae, Touichirou', 'Supporting'), ('13874', 'Shidou, Shizu', 'Supporting'), ('13872', 'Inamori, Yuzuru', 'Supporting'), ('52571', 'Yonakuni-san', 'Supporting'), ('13871', 'Kiri, Nanami', 'Supporting'), ('14524', 'Ishima, Ryuuken', 'Supporting')]"
9624,30-sai no Hoken Taiiku,12,Finished Airing,Spring,2011,Book,13,R - 17+ (violence &amp; profanity),6.62,64493,82,NG,"['Adult Cast', 'Parody']","['Comedy', 'Romance', 'Ecchi']","[('400', 'Gathering')]",[],"[('39794', 'Andou, Natsu', 'Main'), ('39793', 'Imagawa, Hayao', 'Main'), ('39796', 'Macaron', 'Supporting'), ('39795', 'Daigorou', 'Supporting'), ('39797', 'Pii-chan', 'Supporting'), ('39798', 'Kuu-chan', 'Supporting'), ('43769', 'Hoshi, Ginga', 'Supporting'), ('43774', 'Dorm Supervisor', 'Supporting'), ('43771', 'Mo', 'Supporting'), ('43991', 'Wada-san', 'Supporting')]"
7334,Bakugan Battle Brawlers: Gundalian Invaders,39,Finished Airing,Spring,2011,Original,24,G - All Ages,6.34,50342,100,NG,['Strategy Game'],"['Action', 'Adventure', 'Fantasy']","[('73', 'TMS Entertainment')]","[('5337', 'Bakugan Battle Brawlers: New Vestroia')]","[('12355', 'Kazami, Shun', 'Main'), ('11100', 'Kuusou, Danma', 'Main'), ('15890', 'Drago', 'Main'), ('12353', 'Marukura, Chouji', 'Main'), ('33720', 'Sheen, Fabia', 'Main'), ('34133', 'Krawler, Ren', 'Main'), ('37868', 'Vallory, Jacob', 'Main'), ('12354', 'Heyward, Julie', 'Supporting'), ('103717', 'Nurzak', 'Supporting'), ('178160', 'Glenn, Jesse', 'Supporting')]"
10370,Metal Fight Beyblade 4D,52,Finished Airing,Spring,2011,Manga,24,PG - Children,7.03,49651,193,Kids,[],"['Adventure', 'Sports']","[('118', 'SynergySP')]","[('8410', 'Metal Fight Beyblade: Baku'), ('13231', 'Metal Fight Beyblade Zero G')]","[('39094', 'Ryuuga', 'Main'), ('22337', 'Hagane, Ginga', 'Main'), ('23294', 'Tategami, Kyouya', 'Main'), ('23468', 'Yumiya, Kenta', 'Main'), ('23295', 'Amano, Madoka', 'Main'), ('140305', 'Pluto', 'Main'), ('41164', 'Mizusawa, Yuuki', 'Main'), ('25689', 'Ootori, Tsubasa', 'Supporting'), ('36526', 'Tendou, Yuu', 'Supporting'), ('34245', 'Kadoya, Masamune', 'Supporting')]"
10308,Sengoku Otome: Momoiro Paradox,13,Finished Airing,Spring,2011,Game,23,R+ - Mild Nudity,6.54,48697,68,NG,"['Historical', 'Isekai', 'Samurai', 'Super Power', 'Time Travel']","['Action', 'Comedy', 'Sci-Fi']","[('73', 'TMS Entertainment')]",[],"[('41093', 'Oda, Nobunaga', 'Main'), ('41092', 'Hide, Yoshino', 'Main'), ('41094', 'Akechi, Mitsuhide', 'Main'), ('41095', 'Date, Masamune', 'Supporting'), ('41099', 'Uesugi, Kenshin', 'Supporting'), ('43039', 'Shiro', 'Supporting'), ('41096', 'Imagawa, Yoshimoto', 'Supporting'), ('43240', 'Chousokabe, Motochika', 'Supporting'), ('41098', 'Takeda, Shingen', 'Supporting'), ('41097', 'Tokugawa, Ieyasu', 'Supporting')]"
10187,HenSemi (TV),13,Finished Airing,Spring,2011,Manga,12,R - 17+ (violence &amp; profanity),6.5,46385,69,Seinen,[],"['Comedy', 'Ecchi']","[('27', 'Xebec')]",[],"[('37911', 'Gregory, Makiko', 'Main'), ('36558', 'Musashi, Komugi', 'Main'), ('36663', 'Mizukoshi, Miwako', 'Main'), ('41907', 'Ichikawa, Hishiyasu', 'Main'), ('35331', 'Matsutaka, Nanako', 'Main'), ('41908', 'Katou, Anna', 'Main'), ('37537', 'Meshiya, Kenji', 'Main'), ('37241', 'Yesterday, Taguchi', 'Main'), ('132360', 'Horii, Yuuji', 'Supporting')]"
9996,Hyouge Mono,39,Finished Airing,Spring,2011,Manga,25,R - 17+ (violence &amp; profanity),7.96,29145,317,Seinen,"['Adult Cast', 'Historical', 'Samurai', 'Visual Arts']",[],"[('5', 'Bee Train')]",[],"[('41100', 'Furuta, Sasuke', 'Main'), ('41103', 'Senno, Soueki', 'Main'), ('41101', 'Oda, Nobunaga', 'Main'), ('41102', 'Hashiba, Hideyoshi', 'Main'), ('41105', 'Tokugawa, Ieyasu', 'Main'), ('49307', 'Date, Masamune', 'Supporting'), ('92481', 'Hechikan', 'Supporting'), ('41104', 'Akechi, Mitsuhide', 'Supporting'), ('123285', 'Hachisuka, Masakatsu', 'Supporting'), ('92483', 'Hasegawa, Touhaku', 'Supporting')]"
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,24,Finished Airing,Spring,2011,Original,25,PG - Children,7.09,28669,46,NG,['Isekai'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","[('18', 'Toei Animation')]","[('8624', 'Digimon Xros Wars'), ('11385', 'Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi')]","[('33096', 'Kudou, Taiki', 'Main'), ('33097', 'Shoutmon', 'Main'), ('33101', 'Amano, Nene', 'Main'), ('33100', 'Aonuma, Kiriha', 'Main'), ('70825', 'Beelzebumon', 'Supporting'), ('10229', 'Omegamon', 'Supporting'), ('21130', 'Lopmon', 'Supporting'), ('70377', 'Lilithmon', 'Supporting'), ('3909', 'Devimon', 'Supporting'), ('47789', 'Amano, Yuu', 'Supporting')]"
6919,X-Men,12,Finished Airing,Spring,2011,Other,23,PG-13 - Teens 13 or older,6.31,27947,27,NG,['Super Power'],"['Action', 'Drama']","[('11', 'Madhouse')]",[],"[('66985', 'Howlett, James', 'Main'), ('40546', 'Summers, Scott', 'Main'), ('40821', 'Munroe, Ororo', 'Main'), ('40774', 'Frost, Emma', 'Main'), ('40823', 'Ichiki, Hisako', 'Main'), ('40822', 'McCoy, Henry', 'Main'), ('114231', 'Winston Wilson, Wade', 'Supporting'), ('24033', 'Stark, Anthony', 'Supporting'), ('40773', 'Grey, Jean', 'Supporting'), ('40820', 'Xavier, Charles', 'Supporting')]"
10109,Softenni,12,Finished Airing,Spring,2011,Manga,24,R+ - Mild Nudity,6.49,25209,20,NG,"['School', 'Team Sports']","['Comedy', 'Sports', 'Ecchi']","[('27', 'Xebec')]",[],"[('41343', 'Harukaze, Asuna', 'Main'), ('41342', 'Fuyukawa, Kurusu', 'Main'), ('41304', 'Akiyama, Chitose', 'Main'), ('41340', 'Warren, Elizabeth', 'Main'), ('41303', 'Sawanatsu, Kotone', 'Main'), ('41341', 'Mishimagi, You', 'Main'), ('43153', 'Shidou, Misaki', 'Supporting'), ('47259', 'Hiragishi, Yayoi', 'Supporting'), ('42347', 'Kiba, Sumino', 'Supporting'), ('90797', 'Tsuchida, Shouko', 'Supporting')]"
10257,Pretty Rhythm: Aurora Dream,51,Finished Airing,Spring,2011,Game,23,PG - Children,7.41,23151,186,NG,"['Idols (Female)', 'Music']",['Sports'],"[('103', 'Tatsunoko Production')]","[('12863', 'Pretty Rhythm: Dear My Future')]","[('42115', 'Harune, Aira', 'Main'), ('42116', 'Amamiya, Rizumu', 'Main'), ('42114', 'Takamine, Mion', 'Main'), ('59643', 'Chris, Kaname', 'Supporting'), ('42182', 'Shou', 'Supporting'), ('42184', 'Wataru', 'Supporting'), ('42183', 'Toudou, Hibiki', 'Supporting'), ('42185', 'Takigawa, Jun', 'Supporting'), ('111883', 'Akai, Meganee', 'Supporting'), ('73693', 'Asechi, Kei', 'Supporting')]"
9693,Moshidora,10,Finished Airing,Spring,2011,Novel,25,PG-13 - Teens 13 or older,6.87,22340,21,NG,['Team Sports'],"['Drama', 'Sports']","[('10', 'Production I.G')]",[],"[('40230', 'Miyata, Yuuki', 'Main'), ('40229', 'Kawashima, Minami', 'Main'), ('40234', 'Asano, Keiichirou', 'Supporting'), ('66731', 'Miyata, Yasuyo', 'Supporting'), ('40233', 'Kachi, Makoto', 'Supporting'), ('66733', 'Chin, Hanae', 'Supporting'), ('66735', 'Sakurai, Yuunosuke', 'Supporting'), ('92273', 'Hoshide, Jun', 'Supporting'), ('40235', 'Nikai, Masayoshi', 'Supporting'), ('40232', 'Kashiwagi, Jirou', 'Supporting')]"
9493,Dororon Enma-kun Meeramera,12,Finished Airing,Spring,2011,Manga,24,R - 17+ (violence &amp; profanity),6.46,18693,32,Shounen,"['Mythology', 'Parody', 'Super Power']","['Action', 'Comedy', 'Supernatural', 'Ecchi']","[('112', 'Brain&#039;s Base')]",[],"[('13189', 'Enma', 'Main'), ('13190', 'Yukihime', 'Main'), ('41106', 'Fudou, Harumi', 'Main'), ('13192', 'Kapaeru', 'Main'), ('13191', 'Chapeau-jii', 'Main'), ('41893', 'Enpi-chan', 'Supporting'), ('41111', 'Chiiko', 'Supporting'), ('57057', 'Sutten Douji', 'Supporting'), ('57059', 'En Tengu', 'Supporting'), ('57081', 'Kan Tengu', 'Supporting')]"
7081,Danball Senki,44,Finished Airing,Spring,2011,Game,23,G - All Ages,7.0,10707,49,Kids,['Mecha'],['Action'],"[('28', 'OLM')]","[('12651', 'Danball Senki W')]","[('42788', 'Kaidou, Jin', 'Main'), ('42545', 'Yamano, Ban', 'Main'), ('42547', 'Aoshima, Kazuya', 'Main'), ('54655', 'Sendou, Daiki', 'Main'), ('54653', 'Gouda, Hanzou', 'Main'), ('42546', 'Kawamura, Ami', 'Main'), ('55737', 'Haibara, Yuuya', 'Supporting'), ('42787', 'Uzaki, Takuya', 'Supporting'), ('55417', 'Yazawa, Riko', 'Supporting'), ('42790', 'Yagami, Eiji', 'Supporting')]"
10348,Fireball Charming,13,Finished Airing,Spring,2011,Original,2,G - All Ages,6.75,8464,22,NG,[],['Sci-Fi'],"[('444', 'Jinnis Animation Studios')]","[('4362', 'Fireball')]","[('12297', 'von Flügel, Drossel', 'Main'), ('12296', 'Gedächtnis', 'Main')]"
