id,zanr
47164,Adventure
47164,Fantasy
49470,Comedy
49470,Romance
51213,Fantasy
51213,Ecchi
44524,Action
44524,Adventure
44524,Fantasy
44524,Erotica
51417,Action
51417,Comedy
51417,Romance
51064,Action
51064,Adventure
51064,Fantasy
49776,Slice of Life
49438,Fantasy
47163,Action
47163,Adventure
47163,Fantasy
45653,Comedy
45653,Romance
51837,Comedy
49782,Fantasy
49782,Mystery
51381,Action
48649,Action
48649,Mystery
48649,Supernatural
50891,Action
50891,Adventure
50891,Comedy
50891,Drama
51368,Action
51368,Adventure
51368,Fantasy
41589,Fantasy
41589,Romance
41589,Sci-Fi
42994,Comedy
42994,Supernatural
40590,Action
40590,Drama
40590,Fantasy
51371,Action
50917,Sci-Fi
50917,Slice of Life
50203,Slice of Life
51923,Action
51923,Fantasy
50221,Drama
50470,Comedy
50470,Supernatural
38006,Sci-Fi
50760,Comedy
51092,Sci-Fi
50379,Sports
50099,Sports
51692,Comedy
50999,Sci-Fi
50999,Sports
35335,Comedy
51773,Action
51773,Sci-Fi
49819,Action
49551,Comedy
52814,Horror
50985,Comedy
52162,Comedy
52162,Sci-Fi
52337,Comedy
52815,Comedy
53044,Slice of Life
58604,Adventure
58604,Slice of Life
56480,Action
44511,Action
44511,Fantasy
50602,Action
50602,Comedy
49596,Sports
50172,Action
50172,Comedy
50172,Supernatural
48316,Action
48316,Comedy
48316,Fantasy
49918,Action
47917,Comedy
41467,Action
41467,Adventure
41467,Fantasy
50425,Romance
49709,Adventure
49709,Drama
49709,Supernatural
49891,Action
49891,Adventure
49891,Fantasy
42962,Comedy
52046,Action
52046,Fantasy
49784,Comedy
49784,Fantasy
50710,Comedy
50710,Romance
50710,Sci-Fi
49979,Comedy
49979,Fantasy
49979,Romance
51098,Action
52193,Action
52193,Comedy
49828,Action
49828,Sci-Fi
51403,Comedy
51403,Romance
51403,Sci-Fi
51403,Ecchi
51128,Action
51128,Adventure
51128,Fantasy
48542,Slice of Life
51212,Comedy
51212,Fantasy
51212,Ecchi
50205,Action
50205,Fantasy
50528,Action
50528,Adventure
50590,Fantasy
50590,Mystery
51680,Slice of Life
50923,Drama
50923,Fantasy
50923,Romance
49849,Adventure
49849,Fantasy
49849,Slice of Life
50348,Comedy
50348,Fantasy
50348,Erotica
30455,Action
30455,Sci-Fi
50663,Comedy
52976,Action
52976,Adventure
52976,Drama
52976,Fantasy
52976,Horror
51464,Comedy
51464,Supernatural
51306,Horror
50552,Sports
48491,Adventure
48491,Slice of Life
49533,Slice of Life
49533,Supernatural
52381,Slice of Life
49304,Adventure
50638,Action
50638,Drama
50638,Sci-Fi
46654,Drama
51293,Slice of Life
50010,Comedy
50010,Mystery
53012,Comedy
53012,Mystery
51986,Comedy
49179,Comedy
50559,Action
50559,Sci-Fi
53011,Comedy
52460,Action
52460,Adventure
52460,Comedy
52460,Fantasy
52935,Fantasy
52935,Slice of Life
52964,Slice of Life
52319,Comedy
52319,Fantasy
52319,Supernatural
53320,Slice of Life
55660,Fantasy
56274,Action
57130,Action
55838,Comedy
55838,Supernatural
49387,Action
49387,Adventure
49387,Drama
52305,Comedy
52305,Romance
50608,Action
50608,Drama
50608,Supernatural
48417,Action
48417,Fantasy
50739,Romance
50330,Action
50330,Mystery
50330,Supernatural
50197,Comedy
51105,Action
51105,Fantasy
51105,Sci-Fi
53411,Action
53411,Comedy
53446,Adventure
53446,Comedy
53446,Fantasy
53446,Gourmet
41514,Action
41514,Adventure
41514,Comedy
41514,Fantasy
53111,Action
53111,Adventure
53111,Fantasy
51462,Fantasy
51462,Slice of Life
50932,Action
50932,Adventure
50932,Fantasy
52173,Comedy
52173,Fantasy
52173,Romance
51815,Comedy
51815,Romance
52736,Fantasy
52736,Girls Love
52093,Action
52093,Adventure
52093,Sci-Fi
50854,Adventure
50854,Comedy
50854,Fantasy
49612,Action
49612,Adventure
49612,Fantasy
51711,Action
51711,Fantasy
44204,Mystery
44204,Romance
44204,Supernatural
51678,Comedy
51252,Action
51252,Fantasy
51252,Mystery
52446,Comedy
52446,Fantasy
50481,Action
50481,Fantasy
51265,Comedy
51265,Ecchi
49154,Action
49154,Fantasy
49980,Adventure
49980,Drama
49980,Fantasy
49980,Romance
49109,Fantasy
49109,Slice of Life
51495,Adventure
51495,Fantasy
51495,Romance
52461,Fantasy
50652,Comedy
50652,Fantasy
50652,Romance
53213,Action
53213,Drama
53213,Mystery
50606,Action
50606,Comedy
50606,Romance
50606,Supernatural
50606,Ecchi
50384,Action
50384,Fantasy
52826,Sports
50864,Fantasy
43760,Fantasy
53179,Action
53179,Adventure
53179,Fantasy
52274,Action
52274,Fantasy
48441,Action
48441,Fantasy
50287,Comedy
50287,Supernatural
53874,Action
53874,Adventure
53874,Comedy
53874,Fantasy
49376,Sports
53162,Action
53162,Adventure
53162,Drama
53162,Fantasy
50284,Mystery
50284,Sci-Fi
53077,Comedy
53716,Action
53716,Fantasy
53132,Slice of Life
51940,Comedy
51940,Sci-Fi
49820,Action
53424,Fantasy
53231,Action
53231,Sci-Fi
53655,Slice of Life
57185,Romance
56266,Adventure
56479,Comedy
56483,Adventure
56409,Comedy
51019,Action
51019,Fantasy
52034,Award Winning
52034,Drama
52034,Supernatural
46569,Action
46569,Adventure
46569,Fantasy
52211,Action
52211,Comedy
52211,Fantasy
53393,Adventure
53393,Mystery
53393,Sci-Fi
48549,Adventure
48549,Comedy
48549,Sci-Fi
53126,Romance
51958,Comedy
51958,Fantasy
52578,Comedy
52578,Romance
52830,Action
52830,Adventure
52830,Fantasy
50416,Drama
50307,Comedy
50307,Romance
53613,Action
53613,Fantasy
53613,Supernatural
50796,Romance
51693,Action
51693,Comedy
51693,Fantasy
52955,Drama
52955,Fantasy
52955,Romance
52608,Action
52608,Fantasy
52608,Romance
50220,Adventure
50220,Comedy
50220,Fantasy
50220,Romance
52308,Fantasy
52308,Romance
51705,Romance
51705,Supernatural
52657,Adventure
52657,Fantasy
51632,Adventure
51632,Comedy
51632,Fantasy
51632,Romance
52092,Drama
52092,Suspense
51706,Action
51706,Comedy
51706,Fantasy
51706,Ecchi
52973,Comedy
52973,Romance
52973,Ecchi
51219,Comedy
51219,Fantasy
53199,Action
53199,Sci-Fi
45486,Adventure
45486,Comedy
45486,Fantasy
46422,Fantasy
46422,Romance
48981,Action
48981,Fantasy
48981,Suspense
50002,Action
50002,Adventure
50002,Fantasy
50002,Sci-Fi
53621,Comedy
52081,Comedy
52081,Supernatural
51614,Drama
51817,Comedy
51817,Girls Love
54259,Comedy
54259,Romance
53163,Comedy
53163,Sci-Fi
52229,Sports
53876,Action
53876,Adventure
53876,Comedy
53876,Fantasy
53587,Action
53587,Sci-Fi
53097,Fantasy
53097,Romance
53097,Sci-Fi
54738,Action
54738,Adventure
54738,Drama
54738,Fantasy
50871,Action
50871,Sci-Fi
51415,Sci-Fi
52614,Drama
52614,Romance
52614,Sports
54040,Sci-Fi
54040,Suspense
54933,Comedy
54644,Fantasy
54781,Comedy
54762,Action
54762,Adventure
54762,Comedy
54762,Fantasy
54216,Slice of Life
55047,Fantasy
55047,Supernatural
55195,Comedy
54848,Comedy
53514,Comedy
53514,Fantasy
53514,Mystery
57357,Slice of Life
56267,Action
56358,Fantasy
56354,Action
56354,Comedy
56354,Mystery
56308,Action
56575,Action
56575,Sci-Fi
56475,Comedy
56476,Comedy
51009,Action
51009,Fantasy
51179,Adventure
51179,Drama
51179,Fantasy
51179,Ecchi
54112,Action
54112,Comedy
54112,Horror
54112,Supernatural
54112,Suspense
54856,Romance
51552,Drama
51552,Fantasy
51552,Romance
53998,Action
53998,Adventure
53998,Fantasy
51498,Comedy
51498,Romance
54234,Comedy
54898,Action
54898,Mystery
54898,Supernatural
53050,Comedy
53050,Romance
53632,Comedy
53632,Romance
52969,Adventure
52969,Fantasy
50582,Action
50582,Fantasy
54790,Fantasy
54790,Mystery
48633,Suspense
52505,Horror
52505,Supernatural
53200,Comedy
53200,Fantasy
52619,Comedy
52619,Fantasy
50613,Action
49894,Action
49894,Fantasy
49894,Ecchi
51764,Fantasy
53379,Comedy
53379,Romance
53263,Comedy
53263,Fantasy
51916,Comedy
51916,Supernatural
51020,Action
51020,Fantasy
54275,Comedy
54275,Romance
54275,Ecchi
53438,Fantasy
52611,Fantasy
49858,Comedy
49858,Supernatural
52082,Fantasy
52082,Romance
51458,Comedy
51458,Fantasy
54760,Adventure
54760,Fantasy
54842,Adventure
54842,Drama
54842,Fantasy
54842,Romance
53787,Drama
53787,Sci-Fi
53787,Suspense
53428,Fantasy
54947,Action
54947,Fantasy
54947,Mystery
53026,Action
53026,Sci-Fi
52214,Fantasy
54883,Action
54883,Fantasy
51304,Action
51304,Avant Garde
51304,Comedy
51304,Sci-Fi
54959,Drama
55166,Avant Garde
55166,Horror
55166,Supernatural
53426,Comedy
52079,Action
54854,Fantasy
56105,Horror
54847,Avant Garde
54847,Comedy
55948,Slice of Life
56674,Fantasy
57186,Romance
57117,Action
57117,Comedy
57117,Sci-Fi
56916,Fantasy
56481,Action
56572,Action
56572,Sci-Fi
52991,Adventure
52991,Drama
52991,Fantasy
53887,Action
53887,Comedy
54492,Drama
54492,Mystery
40357,Action
40357,Adventure
40357,Drama
40357,Fantasy
54595,Action
54595,Comedy
54595,Fantasy
47160,Action
47160,Adventure
47160,Fantasy
55644,Adventure
55644,Comedy
55644,Sci-Fi
52347,Action
52347,Adventure
52347,Fantasy
52741,Action
52741,Comedy
52741,Fantasy
54714,Comedy
54714,Romance
54918,Action
54918,Drama
54918,Supernatural
51297,Action
51297,Fantasy
54362,Action
54362,Drama
54362,Fantasy
54362,Sci-Fi
53439,Action
53439,Fantasy
52990,Romance
50184,Action
50184,Fantasy
53879,Comedy
53879,Mystery
54852,Action
54852,Fantasy
50664,Action
50664,Adventure
50664,Fantasy
54743,Action
54743,Fantasy
54743,Supernatural
53833,Comedy
53833,Fantasy
53833,Girls Love
54103,Comedy
54103,Fantasy
52934,Comedy
52934,Fantasy
52934,Romance
53040,Comedy
53040,Romance
55742,Drama
55742,Fantasy
55742,Romance
51215,Fantasy
51215,Romance
53494,Action
53494,Adventure
53494,Fantasy
50586,Comedy
50586,Mystery
50586,Suspense
54431,Action
54431,Adventure
54431,Comedy
54431,Fantasy
52962,Comedy
52962,Fantasy
53300,Romance
49766,Action
51794,Action
51794,Adventure
51794,Fantasy
53237,Action
53237,Drama
54301,Drama
56425,Comedy
56425,Supernatural
55153,Slice of Life
55310,Slice of Life
52985,Comedy
52985,Fantasy
53262,Comedy
53262,Supernatural
54041,Comedy
54041,Sci-Fi
54041,Supernatural
53881,Action
53881,Fantasy
54616,Adventure
54616,Fantasy
50583,Adventure
50583,Fantasy
51956,Drama
51956,Sci-Fi
55894,Action
53848,Action
53848,Drama
54798,Action
54798,Suspense
53526,Sports
51305,Action
51305,Avant Garde
51305,Comedy
51305,Sci-Fi
54803,Sports
53633,Action
53633,Sci-Fi
54858,Sci-Fi
54716,Action
54716,Fantasy
54294,Slice of Life
54638,Slice of Life
44583,Slice of Life
56566,Adventure
56566,Sports
54914,Comedy
54914,Fantasy
56588,Slice of Life
56997,Comedy
56505,Action
56677,Fantasy
57436,Romance
56504,Slice of Life
56986,Action
57132,Action
57132,Adventure
57077,Slice of Life
50995,Comedy
56485,Action
56485,Adventure
56485,Comedy
56484,Action
56484,Sci-Fi
57006,Fantasy
57006,Supernatural
57131,Action
56892,Fantasy
57106,Action
57218,Adventure
57337,Adventure
57598,Comedy
57952,Action
57952,Sci-Fi
52299,Action
52299,Adventure
52299,Fantasy
51180,Drama
51180,Suspense
55813,Action
55813,Comedy
55813,Fantasy
52701,Adventure
52701,Comedy
52701,Fantasy
52701,Gourmet
49889,Action
49889,Adventure
49889,Comedy
49889,Fantasy
55866,Romance
49613,Action
49613,Adventure
49613,Fantasy
55690,Comedy
55690,Romance
50392,Action
50392,Fantasy
50392,Ecchi
53421,Comedy
56285,Action
56285,Fantasy
56285,Sci-Fi
56352,Fantasy
56352,Romance
54722,Action
54722,Comedy
54722,Fantasy
54722,Girls Love
54722,Ecchi
54837,Fantasy
51648,Action
51648,Adventure
51648,Fantasy
52816,Action
52816,Fantasy
53889,Action
53889,Fantasy
53730,Action
53730,Adventure
53730,Comedy
53730,Fantasy
50803,Drama
50803,Romance
53488,Adventure
53488,Fantasy
53488,Romance
55129,Comedy
55129,Supernatural
54265,Action
54265,Fantasy
54265,Romance
54265,Ecchi
54794,Action
54794,Sci-Fi
53590,Adventure
53590,Fantasy
52482,Adventure
52482,Comedy
52482,Fantasy
54449,Action
54449,Adventure
54449,Fantasy
55358,Comedy
55358,Fantasy
54632,Fantasy
54632,Romance
54617,Fantasy
54617,Slice of Life
56845,Action
56845,Adventure
56845,Fantasy
52359,Adventure
52359,Fantasy
55774,Comedy
55774,Fantasy
55774,Gourmet
55973,Boys Love
55973,Comedy
55973,Supernatural
56242,Action
56242,Adventure
56242,Fantasy
55998,Fantasy
55998,Romance
54829,Comedy
54829,Romance
54829,Sci-Fi
54869,Action
54869,Fantasy
53223,Action
51673,Action
51673,Adventure
51673,Supernatural
57315,Fantasy
57315,Ecchi
55397,Slice of Life
55397,Supernatural
55528,Action
55528,Comedy
55528,Sci-Fi
56731,Action
56731,Sci-Fi
57502,Action
54754,Adventure
54754,Drama
54754,Fantasy
56691,Comedy
56691,Fantasy
56691,Mystery
55636,Comedy
57390,Action
57390,Fantasy
57180,Avant Garde
57180,Horror
57180,Supernatural
54197,Comedy
54197,Fantasy
54142,Action
57012,Comedy
57605,Action
57950,Comedy
57950,Fantasy
57538,Action
57522,Comedy
57881,Comedy
57960,Fantasy
57744,Fantasy
58379,Comedy
58379,Sci-Fi
58557,Action
58557,Adventure
58557,Fantasy
58933,Action
58933,Comedy
58933,Sci-Fi
55701,Action
55701,Fantasy
52588,Action
52588,Sci-Fi
49458,Adventure
49458,Comedy
49458,Fantasy
55888,Adventure
55888,Drama
55888,Fantasy
55888,Ecchi
53580,Action
53580,Adventure
53580,Comedy
53580,Fantasy
54789,Action
54900,Action
51122,Adventure
51122,Drama
51122,Fantasy
51122,Romance
53516,Adventure
53516,Fantasy
48418,Action
48418,Fantasy
56923,Adventure
56923,Fantasy
56923,Romance
53434,Action
53434,Fantasy
53434,Romance
53770,Action
53770,Sci-Fi
56690,Action
56690,Adventure
56690,Fantasy
50713,Action
50713,Fantasy
50713,Romance
50713,Sci-Fi
56230,Comedy
56230,Romance
56230,Supernatural
55265,Adventure
55265,Fantasy
53835,Adventure
53835,Fantasy
53835,Romance
52196,Action
52196,Fantasy
52196,Romance
52196,Sci-Fi
54839,Drama
53407,Drama
53407,Gourmet
55597,Romance
57100,Action
57100,Adventure
57100,Fantasy
53865,Action
53865,Comedy
53410,Slice of Life
54199,Mystery
54199,Supernatural
54199,Ecchi
54233,Drama
54233,Girls Love
55855,Action
55855,Fantasy
55855,Mystery
50869,Fantasy
50869,Suspense
50869,Ecchi
55102,Drama
39894,Drama
55717,Action
55717,Adventure
55717,Fantasy
58080,Action
53356,Adventure
56838,Comedy
56838,Romance
56838,Supernatural
54309,Action
54309,Fantasy
55877,Comedy
55877,Fantasy
55911,Comedy
55911,Suspense
56738,Comedy
56738,Supernatural
53912,Comedy
53912,Drama
57031,Romance
57031,Supernatural
56768,Boys Love
56768,Slice of Life
56165,Sports
56980,Drama
56980,Fantasy
57391,Comedy
57391,Romance
57391,Sci-Fi
51461,Drama
51461,Fantasy
51859,Action
51859,Fantasy
55194,Drama
55194,Sports
54859,Sports
57623,Comedy
57798,Action
57798,Sci-Fi
57614,Fantasy
58351,Fantasy
58447,Comedy
58935,Comedy
58602,Comedy
58603,Comedy
58376,Adventure
58376,Comedy
55791,Drama
55791,Supernatural
54744,Comedy
54744,Romance
52635,Action
52635,Adventure
52635,Drama
52635,Fantasy
52635,Mystery
58426,Comedy
49785,Action
49785,Adventure
49785,Fantasy
55848,Action
55848,Fantasy
58059,Action
58059,Adventure
58059,Fantasy
52481,Romance
52367,Adventure
52367,Comedy
52367,Fantasy
54968,Slice of Life
57524,Comedy
57524,Romance
57892,Action
57892,Adventure
57892,Fantasy
54724,Adventure
54724,Comedy
53802,Comedy
53802,Ecchi
57058,Action
57058,Adventure
57058,Fantasy
49981,Action
49981,Fantasy
49981,Romance
57876,Action
57876,Adventure
57876,Fantasy
57810,Mystery
56063,Action
56063,Fantasy
56063,Sci-Fi
54913,Action
54913,Adventure
54913,Fantasy
56062,Action
56062,Fantasy
56062,Sci-Fi
54855,Romance
53128,Drama
53128,Romance
53128,Sci-Fi
57217,Comedy
57217,Fantasy
57217,Romance
55749,Comedy
55749,Romance
55749,Ecchi
54284,Comedy
57380,Adventure
57380,Fantasy
57380,Slice of Life
55996,Comedy
55996,Romance
56449,Fantasy
56449,Slice of Life
57646,Action
57646,Adventure
57646,Fantasy
58272,Comedy
58272,Romance
58272,Sci-Fi
53626,Action
53626,Adventure
53626,Fantasy
55844,Boys Love
57845,Comedy
57845,Fantasy
57845,Ecchi
57947,Comedy
57947,Supernatural
54835,Adventure
54835,Fantasy
56179,Fantasy
56179,Mystery
56348,Adventure
56348,Comedy
56348,Fantasy
57099,Sports
57567,Action
57567,Drama
57945,Action
57945,Drama
57945,Suspense
58488,Action
58488,Adventure
58488,Fantasy
58357,Action
58357,Fantasy
57325,Comedy
58985,Adventure
58985,Fantasy
56189,Action
56189,Sci-Fi
54730,Comedy
54730,Sports
59010,Avant Garde
59010,Horror
59010,Supernatural
54143,Action
59049,Comedy
59049,Romance
58506,Comedy
59011,Comedy
59148,Mystery
59409,Comedy
54857,Drama
54857,Fantasy
54857,Suspense
40333,Avant Garde
40333,Drama
40333,Horror
40333,Supernatural
40333,Suspense
54865,Sports
50306,Action
50306,Adventure
50306,Fantasy
50306,Romance
52995,Action
52995,Adventure
52995,Fantasy
57334,Action
57334,Comedy
57334,Supernatural
56784,Action
56784,Adventure
56784,Fantasy
57066,Action
57066,Adventure
57066,Fantasy
58572,Action
58572,Adventure
58572,Fantasy
55994,Action
57181,Romance
57181,Sports
56894,Action
56894,Adventure
56894,Comedy
56894,Fantasy
58516,Action
58516,Fantasy
57635,Comedy
57635,Mystery
59131,Adventure
59131,Fantasy
55823,Slice of Life
55823,Supernatural
57611,Comedy
56228,Comedy
56228,Fantasy
56228,Romance
55887,Romance
58511,Action
58511,Adventure
58511,Fantasy
55071,Comedy
55071,Romance
57554,Action
57891,Action
57891,Adventure
57891,Fantasy
59145,Action
59145,Comedy
59145,Romance
59145,Ecchi
54853,Action
54853,Fantasy
54853,Sci-Fi
55150,Comedy
55150,Fantasy
55150,Romance
54726,Comedy
54726,Romance
53287,Slice of Life
57362,Fantasy
57362,Romance
57944,Action
57944,Adventure
57944,Fantasy
56964,Romance
57102,Comedy
57102,Supernatural
58445,Action
58445,Adventure
58445,Fantasy
56647,Action
56400,Action
56400,Adventure
56400,Fantasy
53033,Action
53033,Sci-Fi
56843,Comedy
56843,Romance
52215,Drama
58714,Action
58714,Adventure
58714,Fantasy
57360,Action
57360,Comedy
57360,Fantasy
58172,Action
58172,Adventure
58172,Fantasy
53723,Comedy
53723,Fantasy
56420,Fantasy
57796,Drama
57796,Suspense
57533,Comedy
57533,Fantasy
52080,Comedy
52080,Romance
56662,Drama
55570,Sports
56967,Action
56967,Suspense
58173,Drama
58173,Fantasy
58779,Adventure
58779,Comedy
58779,Fantasy
59175,Drama
59175,Sports
57517,Comedy
57517,Romance
57924,Slice of Life
57562,Comedy
58854,Slice of Life
58395,Comedy
58137,Action
58137,Comedy
59505,Horror
59505,Mystery
59499,Adventure
59485,Comedy
