id,naslov,število epizod,sezona premiere,leto premiere,vir,dolzina epizode v minutah,ocena,člani,demografika,teme,žanri,studii
280,Animal Yokochou,51,fall,2005,Manga,23,6.96,3662,Shoujo,[],"['Adventure', 'Comedy', 'Fantasy']",['Gallop']
7395,Card Wang: Mix Master,39,fall,2005,,25,6.39,1962,NG,['Strategy Game'],"['Adventure', 'Fantasy']",['Nippon Animation']
356,Fate/stay night,24,winter,2006,Visual novel,24,7.28,949924,NG,[],"['Action', 'Fantasy', 'Romance', 'Supernatural']",['Studio Deen']
790,Ergo Proxy,23,winter,2006,Original,25,7.9,657294,NG,"['Adult Cast', 'Psychological']","['Mystery', 'Sci-Fi', 'Suspense']",['Manglobe']
710,Rec,9,winter,2006,Manga,13,7.27,114158,Seinen,"['Adult Cast', 'Showbiz']","['Comedy', 'Romance']",['Shaft']
587,Hanbun no Tsuki ga Noboru Sora,6,winter,2006,Light novel,24,7.45,101719,NG,[],"['Drama', 'Romance']",['Group TAC']
586,Ayakashi: Japanese Classic Horror,11,winter,2006,Other,23,7.38,78066,NG,"['Adult Cast', 'Historical', 'Psychological']","['Horror', 'Mystery', 'Supernatural']",['Toei Animation']
558,Major S2,26,winter,2006,Manga,25,8.18,72666,Shounen,['Team Sports'],['Sports'],['Studio Hibari']
886,Amaenaide yo!! Katsu!!,12,winter,2006,Manga,24,6.63,52154,Seinen,['Harem'],"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Studio Deen']
667,Kashimashi: Girl Meets Girl,12,winter,2006,Manga,24,6.62,51597,NG,"['Love Polygon', 'Magical Sex Shift', 'School']","['Comedy', 'Drama', 'Girls Love']",['Studio Hibari']
576,Magikano,13,winter,2006,Manga,24,6.31,35633,Shounen,['Harem'],"['Comedy', 'Fantasy', 'Romance']",['Tokyo Kids']
590,Kage kara Mamoru!,12,winter,2006,Light novel,24,6.57,26989,NG,[],"['Comedy', 'Romance']",['Group TAC']
798,Yomigaeru Sora: Rescue Wings,12,winter,2006,Original,23,7.35,15378,NG,"['Adult Cast', 'Military', 'Workplace']",['Drama'],['J.C.Staff']
1534,Futari wa Precure: Splash☆Star,49,winter,2006,Original,24,7.18,14661,NG,['Mahou Shoujo'],"['Action', 'Comedy', 'Fantasy']",['Toei Animation']
750,Binchou-tan,12,winter,2006,Manga,12,7.02,13891,Shounen,['Iyashikei'],['Slice of Life'],['Studio Deen']
817,Tactical Roar,13,winter,2006,Original,25,6.39,10773,NG,['Military'],"['Comedy', 'Romance', 'Sci-Fi']",['Actas']
1655,Nerima Daikon Brothers,12,winter,2006,Original,24,7.26,9399,NG,['Music'],['Comedy'],['Studio Hibari']
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,13,winter,2006,Manga,24,6.11,9159,NG,['Mahou Shoujo'],['Fantasy'],[]
671,Lemon Angel Project,13,winter,2006,Other,24,6.51,9007,NG,"['Idols (Female)', 'Music']",['Drama'],['Radix']
771,Ginyuu Mokushiroku Meine Liebe Wieder,13,winter,2006,Visual novel,24,6.62,8057,NG,[],"['Drama', 'Fantasy']",['Bee Train']
5968,Kinnikuman II Sei: Ultimate Muscle 2,13,winter,2006,Manga,24,6.98,7370,NG,['Combat Sports'],"['Comedy', 'Sci-Fi', 'Sports']",['Toei Animation']
2285,D.I.C.E.,40,winter,2006,Original,25,6.36,5037,Kids,['Mecha'],"['Action', 'Adventure', 'Sci-Fi']",['Xebec']
3112,Papillon Rose,6,winter,2006,Other,24,4.49,5017,NG,"['Mahou Shoujo', 'Parody']","['Comedy', 'Ecchi']",['Studio Kelmadick']
4823,Youkai Ningen Bem (2006),26,winter,2006,Original,25,5.88,4035,NG,['Mythology'],"['Horror', 'Supernatural']",['Studio Comet']
2244,Rakugo Tennyo Oyui,12,winter,2006,,24,5.79,2708,NG,"['Historical', 'Performing Arts']",['Comedy'],['TNK']
4563,Bakukyuu Hit! Crash B-Daman,50,winter,2006,,23,6.08,2563,Kids,['Strategy Game'],['Adventure'],[]
4101,Wanwan Celepoo Soreyuke! Tetsunoshin,51,winter,2006,Original,23,6.29,1498,Kids,['Pets'],"['Comedy', 'Fantasy']",['Studio Comet']
2232,Funny Pets,12,winter,2006,Original,6,4.99,1435,NG,[],['Comedy'],[]
3769,Play Ball 2nd,13,winter,2006,,24,6.01,864,Shounen,['Team Sports'],['Sports'],['Eiken']
27451,Porong Porong Pororo 2,52,winter,2006,Original,5,5.82,599,Kids,[],[],[]
33670,Xingji Biaoche Wang,52,winter,2006,Original,22,N/A,437,NG,['Racing'],"['Action', 'Adventure']",[]
34358,Ocha-ken: Hotto Monogatari,13,winter,2006,Other,3,N/A,428,Kids,[],['Slice of Life'],[]
19325,Kwaegeol Longman Narongi,52,winter,2006,Original,15,N/A,307,Kids,[],['Adventure'],[]
44167,Meng Li Ren,26,winter,2006,,22,N/A,305,NG,[],['Drama'],[]
52369,Lao Fu Zi: Mojie Meng Zhanji,13,winter,2006,4-koma manga,22,N/A,123,NG,[],"['Adventure', 'Comedy']",['Puzzle Animation Studio Limited']
53910,Minami no Shima no Chiisana Hikouki Birdy,105,winter,2006,Original,10,N/A,99,Kids,['Anthropomorphic'],['Adventure'],['Studio Deen']
853,Ouran Koukou Host Club,26,spring,2006,Manga,23,8.16,1136185,Shoujo,"['Crossdressing', 'Reverse Harem', 'School']","['Comedy', 'Romance']",['Bones']
918,Gintama,201,spring,2006,Manga,24,8.93,1074631,Shounen,"['Gag Humor', 'Historical', 'Parody', 'Samurai']","['Action', 'Comedy', 'Sci-Fi']",['Sunrise']
889,Black Lagoon,12,spring,2006,Manga,23,8.03,1020685,Seinen,"['Adult Cast', 'Organized Crime']",['Action'],['Madhouse']
849,Suzumiya Haruhi no Yuuutsu,14,spring,2006,Light novel,23,7.82,925713,NG,['School'],"['Award Winning', 'Comedy', 'Mystery', 'Sci-Fi']",['Kyoto Animation']
934,Higurashi no Naku Koro ni,26,spring,2006,Visual novel,24,7.88,811725,NG,"['Gore', 'Psychological']","['Horror', 'Mystery', 'Supernatural', 'Suspense']",['Studio Deen']
877,Nana,47,spring,2006,Manga,22,8.56,682921,Shoujo,"['Adult Cast', 'Love Polygon', 'Music']","['Drama', 'Romance']",['Madhouse']
857,Air Gear,25,spring,2006,Manga,24,7.48,354995,Shounen,"['Delinquents', 'School']","['Comedy', 'Sports', 'Ecchi']",[]
861,xxxHOLiC,24,spring,2006,Manga,24,7.98,325082,Seinen,[],"['Comedy', 'Drama', 'Mystery', 'Supernatural']",['Production I.G']
856,Utawarerumono,26,spring,2006,Visual novel,23,7.61,172167,NG,[],"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",['OLM']
846,School Rumble Ni Gakki,26,spring,2006,Manga,24,7.98,163980,Shounen,"['Gag Humor', 'Love Polygon', 'School']","['Comedy', 'Romance']",['Studio Comet']
855,Strawberry Panic,26,spring,2006,Other,24,7.27,145338,NG,['School'],"['Drama', 'Girls Love']",['Madhouse']
969,Tsubasa Chronicle 2nd Season,26,spring,2006,Manga,25,7.57,118859,Shounen,[],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",['Bee Train']
935,Witchblade,24,spring,2006,Other,24,7.21,118024,NG,"['Adult Cast', 'Super Power']","['Action', 'Drama', 'Sci-Fi']",['Gonzo']
957,Saiunkoku Monogatari,39,spring,2006,Light novel,25,7.88,98249,Shoujo,"['Historical', 'Reverse Harem']","['Adventure', 'Fantasy', 'Romance']",['Madhouse']
859,Digimon Savers,48,spring,2006,Original,23,6.96,89728,NG,[],"['Adventure', 'Comedy', 'Drama', 'Fantasy']",['Toei Animation']
962,Aria the Natural,26,spring,2006,Manga,24,8.16,80267,Shounen,['Iyashikei'],"['Fantasy', 'Sci-Fi', 'Slice of Life']",['HAL Film Maker']
845,Kiba,51,spring,2006,Original,24,7.28,79411,NG,['Isekai'],"['Action', 'Adventure', 'Fantasy']",['Madhouse']
873,.hack//Roots,26,spring,2006,Original,24,6.86,75096,NG,['Video Game'],"['Adventure', 'Drama', 'Fantasy']",['Bee Train']
953,Juu Ou Sei,11,spring,2006,Manga,22,7.19,74170,Shoujo,[],"['Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi']",['Bones']
940,Inukami!,26,spring,2006,Light novel,23,7.22,70357,NG,[],"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Seven Arcs']
850,Gakuen Heaven,13,spring,2006,Visual novel,26,6.45,68656,NG,"['Reverse Harem', 'School']","['Boys Love', 'Comedy', 'Drama']",['Tokyo Kids']
880,Aa! Megami-sama! Sorezore no Tsubasa,22,spring,2006,Manga,24,7.54,67684,Seinen,['Harem'],"['Comedy', 'Romance', 'Supernatural']",['AIC']
907,Princess Princess,12,spring,2006,Manga,24,6.97,65695,Shoujo,"['Crossdressing', 'School']",['Comedy'],['Studio Deen']
990,Kamisama Kazoku,13,spring,2006,Light novel,25,7.09,48742,NG,[],"['Comedy', 'Drama', 'Fantasy', 'Romance']",['Toei Animation']
789,Shinigami no Ballad.,6,spring,2006,Light novel,24,6.89,47356,NG,['Psychological'],"['Drama', 'Fantasy', 'Supernatural']",[]
916,Tokkou,13,spring,2006,Manga,24,6.53,46593,Seinen,"['Adult Cast', 'Detective', 'Gore']","['Action', 'Horror', 'Mystery', 'Supernatural']",[]
860,Makai Senki Disgaea,12,spring,2006,Game,24,6.71,44812,NG,['Mythology'],"['Action', 'Comedy', 'Fantasy']",['OLM']
879,Simoun,26,spring,2006,Original,24,7.42,43777,NG,['Military'],"['Drama', 'Fantasy', 'Girls Love']",['Studio Deen']
863,Joshikousei: Girl&#039;s High,12,spring,2006,Manga,24,6.57,38357,Seinen,['School'],"['Comedy', 'Ecchi']",['Arms']
1067,Kishin Houkou Demonbane (TV),12,spring,2006,Visual novel,25,6.53,37242,NG,"['Harem', 'Mecha']","['Action', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",['View Works']
878,Zegapain,26,spring,2006,Original,23,7.28,35140,NG,['Mecha'],"['Action', 'Romance', 'Sci-Fi']",['Sunrise']
941,Renkin San-kyuu Magical? Pokaan,12,spring,2006,Original,23,6.94,33939,NG,"['CGDCT', 'Gag Humor', 'Parody', 'Vampire']","['Comedy', 'Ecchi']",['Remic']
1516,Kirarin☆Revolution,153,spring,2006,Manga,22,7.07,33291,Shoujo,['Showbiz'],"['Comedy', 'Drama', 'Romance']",[]
910,Himawari!,13,spring,2006,Original,24,6.3,25042,NG,['Martial Arts'],"['Adventure', 'Comedy']",['Arms']
854,Soul Link,12,spring,2006,Visual novel,25,6.09,22969,NG,"['Military', 'Space']","['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",['Picture Magic']
944,The Third: Aoi Hitomi no Shoujo,24,spring,2006,Light novel,23,7.3,22340,NG,[],"['Action', 'Adventure', 'Sci-Fi']",['Xebec']
942,Nishi no Yoki Majo: Astraea Testament,13,spring,2006,Light novel,24,6.68,19978,NG,[],"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']",['HAL Film Maker']
919,Ray The Animation,13,spring,2006,Manga,24,6.6,15140,NG,['Medical'],"['Drama', 'Romance', 'Sci-Fi']",['OLM']
2214,Black Jack 21,17,spring,2006,Manga,24,7.53,14039,Shounen,['Medical'],"['Action', 'Drama']",['Tezuka Productions']
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,24,spring,2006,Original,24,6.51,12698,NG,[],"['Adventure', 'Sci-Fi']",[]
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,13,spring,2006,Original,24,7.25,11624,NG,"['Mecha', 'Racing']","['Action', 'Sci-Fi']",['Production I.G']
2619,Spider Riders: Oracle no Yuusha-tachi,26,spring,2006,Novel,23,6.56,9967,NG,['Mecha'],"['Action', 'Adventure']",['Bee Train']
943,Yume Tsukai,12,spring,2006,Manga,24,6.41,9688,NG,[],"['Drama', 'Fantasy', 'Slice of Life']",['Madhouse']
1070,Love Get Chu,25,spring,2006,Visual novel,24,6.46,8982,NG,['Showbiz'],"['Comedy', 'Romance']",['Radix']
1881,Sasami: Mahou Shoujo Club,13,spring,2006,,25,6.56,8853,NG,"['Mahou Shoujo', 'School']",['Fantasy'],['AIC Spirits']
1200,Gun-dou Musashi,26,spring,2006,Original,25,5.45,8588,NG,['Samurai'],"['Adventure', 'Fantasy']",['ACC Production']
2713,Rockman.EXE Beast+,26,spring,2006,Game,10,6.78,6887,NG,"['Mecha', 'Strategy Game']","['Action', 'Adventure', 'Sci-Fi']",['Xebec']
1886,Fushigiboshi no☆Futagohime Gyu!,52,spring,2006,Original,24,7.13,6711,NG,['Mahou Shoujo'],"['Comedy', 'Fantasy']",[]
4114,Onegai My Melody: Kurukuru Shuffle!,52,spring,2006,,22,7.3,6235,NG,[],"['Comedy', 'Fantasy']",['Studio Comet']
965,Yoshinaga-sanchi no Gargoyle,13,spring,2006,Light novel,24,6.76,5641,NG,[],"['Comedy', 'Fantasy', 'Slice of Life']",['Studio Hibari']
13679,Tottoko Hamtarou Hai!,77,spring,2006,,5,6.72,5616,Kids,['Anthropomorphic'],['Adventure'],[]
20945,Iron Kid,26,spring,2006,Original,24,6.91,5213,NG,[],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",['Daewon Media']
968,Kakutou Bijin Wulong: Rebirth,25,spring,2006,Manga,25,6.83,4250,Seinen,"['Martial Arts', 'School']","['Action', 'Comedy']",['TMS Entertainment']
2786,Bakegyamon,51,spring,2006,Manga,25,6.6,3852,Shounen,"['Isekai', 'Mythology', 'Strategy Game']","['Action', 'Fantasy']",['Radix']
1884,Himesama Goyoujin,12,spring,2006,Original,24,6.32,3121,NG,[],['Comedy'],['Nomad']
1771,Ring ni Kakero 1: Nichibei Kessen-hen,12,spring,2006,Manga,23,6.5,2836,Shounen,['Combat Sports'],['Sports'],['Toei Animation']
1872,Saru Getchu: On Air,26,spring,2006,Game,15,6.01,1378,Kids,[],"['Adventure', 'Comedy', 'Fantasy', 'Romance']",['Xebec']
4737,Himitsukessha Taka no Tsume,11,spring,2006,Original,9,6.04,1336,NG,"['Parody', 'Super Power']",['Comedy'],['DLE']
11521,Hello Kitty: Ringo no Mori no Fantasy,13,spring,2006,,9,5.95,1205,Kids,[],"['Comedy', 'Fantasy']",['Asahi Production']
6077,Akubi Girl,26,spring,2006,,4,5.63,1056,NG,[],"['Comedy', 'Fantasy']",['Tatsunoko Production']
2024,Yoshimune,24,spring,2006,Other,24,5.83,915,NG,['Historical'],['Comedy'],[]
10525,Shinseiki Duel Masters Flash,24,spring,2006,Original,21,5.67,876,Kids,[],['Comedy'],['SynergySP']
1739,Shibawanko no Wa no Kokoro,80,spring,2006,,2,N/A,803,Kids,['Educational'],[],['Three-d']
5821,Zenmai Zamurai,215,spring,2006,Original,5,5.69,751,Kids,[],['Comedy'],['A-1 Pictures']
5374,Miracle! Mimika,225,spring,2006,Original,10,N/A,581,Kids,[],"['Gourmet', 'Slice of Life']",['Digital Media Lab']
17613,Poka Poka Mori no Rascal,52,spring,2006,,5,N/A,462,Kids,[],[],['Nippon Animation']
28087,Ehon Yose,73,spring,2006,Other,5,N/A,453,Kids,"['Historical', 'Performing Arts']",['Horror'],[]
3414,Hula Kappa,78,spring,2006,Original,3,N/A,447,NG,[],['Comedy'],['Office AO']
13503,Cofun Gal no Coffy (TV),11,spring,2006,,11,N/A,425,NG,['Parody'],['Comedy'],[]
9821,McDull: Chuntian Huahua Zhonghua Bowuguan,5,spring,2006,,22,N/A,357,Kids,"['Anthropomorphic', 'Historical']",['Comedy'],[]
49555,Tama &amp; Friends: Sagase! Mahou no Punipuni Stone,26,spring,2006,Other,24,N/A,297,Kids,[],"['Adventure', 'Comedy']",[]
32417,Chibinacs,25,spring,2006,Other,3,N/A,266,NG,[],['Comedy'],[]
1195,Zero no Tsukaima,13,summer,2006,Light novel,23,7.22,824686,NG,"['Harem', 'Isekai', 'School']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",['J.C.Staff']
1210,NHK ni Youkoso!,24,summer,2006,Novel,23,8.31,754460,NG,"['Adult Cast', 'Otaku Culture', 'Psychological']","['Comedy', 'Drama', 'Romance', 'Suspense']",['Gonzo']
1222,Bokura ga Ita,26,summer,2006,Manga,25,7.24,232945,Shoujo,['Love Polygon'],"['Drama', 'Romance']",['Artland']
1142,Hachimitsu to Clover II,12,summer,2006,Manga,23,8.19,107769,Josei,"['Adult Cast', 'Love Polygon', 'Visual Arts']","['Drama', 'Romance']",['J.C.Staff']
1454,Kemonozume,13,summer,2006,Original,23,7.34,76462,NG,"['Adult Cast', 'Gore', 'Mythology']","['Action', 'Avant Garde', 'Horror', 'Romance', 'Supernatural']",['Madhouse']
1013,Le Chevalier D&#039;Eon,24,summer,2006,Original,25,7.17,61198,NG,['Historical'],"['Mystery', 'Supernatural']",['Production I.G']
1218,Tonagura!,13,summer,2006,Manga,23,6.68,50262,Shounen,['School'],"['Comedy', 'Romance', 'Ecchi']",['Daume']
1221,Demashita! Powerpuff Girls Z,52,summer,2006,Other,24,6.47,36074,NG,"['School', 'Super Power']","['Action', 'Comedy', 'Sci-Fi']",['Toei Animation']
1243,Night Head Genesis,24,summer,2006,Manga,24,6.72,31907,NG,['Psychological'],"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",['Bee Media']
1230,Innocent Venus,12,summer,2006,Original,23,6.77,27444,NG,"['Mecha', 'Military']","['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Brain&#039;s Base']
1509,Mamotte! Lollipop,13,summer,2006,Manga,25,6.61,26333,Shoujo,[],"['Adventure', 'Comedy', 'Romance']",['Studio Comet']
1214,Binbou Shimai Monogatari,10,summer,2006,Manga,24,6.84,22433,Seinen,[],['Slice of Life'],['Toei Animation']
1219,Chocotto Sister,24,summer,2006,Manga,23,6.74,21896,NG,[],"['Comedy', 'Drama', 'Romance', 'Ecchi']",['Nomad']
1194,Coyote Ragtime Show,12,summer,2006,Original,24,6.62,21465,NG,['Mecha'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",['ufotable']
1738,Muteki Kanban Musume,12,summer,2006,Manga,24,7.07,21185,Shounen,"['Martial Arts', 'Parody', 'Workplace']","['Action', 'Comedy']",['Telecom Animation Film']
1198,Tsuyokiss,12,summer,2006,Visual novel,25,6.53,20419,NG,['School'],"['Comedy', 'Romance']",[]
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,13,summer,2006,Visual novel,23,6.81,12286,Shoujo,['Reverse Harem'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",['Satelight']
607,Otogi Juushi Akazukin,39,summer,2006,Original,24,6.92,8114,NG,[],"['Adventure', 'Comedy', 'Fantasy']",['Madhouse']
1812,Hanoka,12,summer,2006,Original,5,3.34,5315,NG,[],['Sci-Fi'],['RAMS']
1247,Project BLUE Chikyuu SOS,6,summer,2006,Other,45,6.59,4012,NG,[],"['Adventure', 'Comedy', 'Sci-Fi']",['A.C.G.T.']
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,12,summer,2006,Manga,5,7.12,3437,NG,['Gag Humor'],['Comedy'],['Artland']
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,11,summer,2006,Manga,24,5.14,2224,Seinen,['Detective'],"['Action', 'Drama']",['Trans Arts']
4316,Nanami-chan 3rd Series,16,summer,2006,Other,5,6.03,657,Kids,[],['Comedy'],[]
7629,The Arari Show,26,summer,2006,,5,N/A,335,NG,[],"['Comedy', 'Drama', 'Slice of Life']",[]
24121,Patta Potta Monta,26,summer,2006,,25,N/A,328,Kids,[],"['Comedy', 'Slice of Life']",[]
33083,Wa Wa Wa Wappi-chan,26,summer,2006,Original,30,N/A,274,Kids,[],[],[]
48288,Apple Candy Girl,39,summer,2006,Original,0,N/A,168,Kids,[],[],[]
1535,Death Note,37,fall,2006,Manga,23,8.62,3944392,Shounen,['Psychological'],"['Supernatural', 'Suspense']",['Madhouse']
1575,Code Geass: Hangyaku no Lelouch,25,fall,2006,Original,24,8.7,2274646,NG,"['Mecha', 'Military', 'School', 'Super Power']","['Action', 'Award Winning', 'Drama', 'Sci-Fi']",['Sunrise']
1482,D.Gray-man,103,fall,2006,Manga,23,8.01,697215,Shounen,"['Mythology', 'Super Power']","['Action', 'Adventure', 'Fantasy']",['TMS Entertainment']
1604,Katekyou Hitman Reborn!,203,fall,2006,Manga,24,8.12,560777,Shounen,"['Organized Crime', 'Super Power']","['Action', 'Comedy']",['Artland']
1519,Black Lagoon: The Second Barrage,12,fall,2006,Manga,23,8.17,524544,Seinen,"['Adult Cast', 'Organized Crime']",['Action'],['Madhouse']
1559,Shijou Saikyou no Deshi Kenichi,50,fall,2006,Manga,24,8.04,305612,Shounen,"['Martial Arts', 'School']","['Action', 'Comedy']",['TMS Entertainment']
1530,Kanon (2006),24,fall,2006,Visual novel,24,7.94,273961,NG,[],"['Drama', 'Romance', 'Supernatural']",['Kyoto Animation']
1571,Ghost Hunt,25,fall,2006,Manga,24,7.75,232720,Shoujo,[],"['Horror', 'Mystery', 'Supernatural']",['J.C.Staff']
1536,Busou Renkin,26,fall,2006,Manga,24,7.29,173820,Shounen,"['School', 'Super Power']","['Action', 'Fantasy']",['Xebec']
1594,Jigoku Shoujo Futakomori,26,fall,2006,Original,25,7.88,163343,NG,['Psychological'],"['Horror', 'Mystery', 'Supernatural']",['Studio Deen']
1562,Yamato Nadeshiko Shichihenge♥,25,fall,2006,Manga,24,7.72,163024,Shoujo,['Reverse Harem'],['Comedy'],['Nippon Animation']
1565,Pokemon Diamond &amp; Pearl,191,fall,2006,Game,23,7.29,150233,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['OLM']
1606,Kekkaishi,52,fall,2006,Manga,24,7.59,111819,Shounen,['Mythology'],"['Action', 'Adventure', 'Supernatural']",['Sunrise']
1498,Black Blood Brothers,12,fall,2006,Light novel,24,7.09,104217,NG,['Vampire'],"['Action', 'Comedy', 'Fantasy']",[]
1579,Kiniro no Corda: Primo Passo,25,fall,2006,Visual novel,24,7.41,98865,Josei,"['Music', 'Performing Arts', 'Reverse Harem', 'School']",['Romance'],['Yumeta Company']
1589,Bartender,11,fall,2006,Manga,23,7.32,98350,Seinen,"['Adult Cast', 'Workplace']","['Drama', 'Gourmet']",['Palm Studio']
1546,Negima!?,26,fall,2006,Manga,23,6.93,96257,NG,"['Harem', 'School']","['Comedy', 'Fantasy', 'Romance', 'Ecchi']",[]
1568,Sumomomo Momomo: Chijou Saikyou no Yome,22,fall,2006,Manga,23,6.83,68682,Seinen,['Martial Arts'],"['Action', 'Comedy', 'Romance']",['Studio Hibari']
1569,Otome wa Boku ni Koishiteru,12,fall,2006,Visual novel,24,7.02,64207,NG,"['Crossdressing', 'School']","['Comedy', 'Drama', 'Romance']",['feel.']
1557,Shounen Onmyouji,26,fall,2006,Light novel,23,7.54,56717,Shoujo,"['Historical', 'Mythology']","['Action', 'Fantasy']",['Studio Deen']
1212,Oban Star-Racers,26,fall,2006,Original,25,7.51,52559,NG,"['Mecha', 'Racing']","['Action', 'Adventure', 'Sci-Fi']",['HAL Film Maker']
1601,Red Garden,22,fall,2006,Original,23,7.03,46289,NG,['Psychological'],"['Drama', 'Mystery', 'Supernatural']",['Gonzo']
1538,Pumpkin Scissors,24,fall,2006,Manga,23,7.15,44121,Shounen,['Military'],"['Action', 'Comedy', 'Drama']",[]
1543,Yoake Mae yori Ruriiro na: Crescent Love,12,fall,2006,Visual novel,23,7.08,41439,NG,['School'],"['Comedy', 'Romance', 'Sci-Fi']",['Daume']
1555,Tokimeki Memorial: Only Love,25,fall,2006,Game,24,7.01,38011,NG,"['Harem', 'School']","['Comedy', 'Romance']",['AIC ASTA']
1570,Happiness!,12,fall,2006,Visual novel,24,6.35,36990,NG,"['Harem', 'School']","['Comedy', 'Romance']",['Artland']
1581,Gift: Eternal Rainbow,12,fall,2006,Visual novel,24,6.56,32297,NG,"['Harem', 'School']","['Comedy', 'Drama', 'Romance']",['OLM']
1588,Mamoru-kun ni Megami no Shukufuku wo!,24,fall,2006,Light novel,23,7.02,27640,NG,['School'],"['Comedy', 'Romance']",['Zexcs']
1592,Hataraki Man,11,fall,2006,Manga,22,6.99,26675,Seinen,"['Adult Cast', 'Workplace']","['Comedy', 'Drama', 'Romance']",['Gallop']
1554,Asatte no Houkou.,12,fall,2006,Manga,24,7.02,25296,NG,[],"['Drama', 'Supernatural']",['J.C.Staff']
1602,Soukou no Strain,13,fall,2006,Original,24,7.01,23387,NG,"['Mecha', 'Military', 'Space']","['Action', 'Drama', 'Sci-Fi', 'Ecchi']",['Studio Fantasia']
1583,009-1,12,fall,2006,Manga,25,6.21,22095,Seinen,['Mecha'],"['Action', 'Sci-Fi']",['Ishimori Entertainment']
6609,Pucca (TV),26,fall,2006,Other,23,6.7,18128,NG,['Parody'],"['Comedy', 'Romance']",[]
1587,Tenpou Ibun: Ayakashi Ayashi,25,fall,2006,Original,23,6.85,17322,NG,"['Historical', 'Mythology']",['Supernatural'],['Bones']
1912,Marginal Prince: Gekkeiju no Ouji-tachi,13,fall,2006,Visual novel,24,5.8,14663,NG,['School'],['Boys Love'],['Tokyo Kids']
1591,Kujibiki♥Unbalance,12,fall,2006,Other,23,6.22,14477,NG,['School'],"['Comedy', 'Romance']",['Ajia-do']
1835,Ryuusei no Rockman,55,fall,2006,Game,10,7.08,13989,NG,['Strategy Game'],"['Action', 'Sci-Fi']",['Xebec']
1541,Souten no Ken,22,fall,2006,Manga,27,6.67,12864,NG,"['Historical', 'Martial Arts']",['Action'],['APPP']
1703,Tokyo Tribe 2,13,fall,2006,Manga,24,6.63,12234,NG,[],"['Action', 'Drama']",['Madhouse']
1561,Lovedol: Lovely Idol,12,fall,2006,Visual novel,24,6.11,9202,NG,"['Idols (Female)', 'Music']",[],[]
1868,Giniro no Olynsis: Tokito,12,fall,2006,Original,23,6.19,8747,NG,['Mecha'],"['Adventure', 'Drama', 'Romance']",['Toei Animation']
